job_id,title,company,job_url,location,description_text,title_relevance,description_relevance
4159044793,"Data Analyst, Product & Regulatory Ops",Meta,https://www.linkedin.com/jobs/view/4159044793/,"Menlo Park, CA",,9.0,
4150903365,Business Intelligence Analyst II,Relativity Space,https://www.linkedin.com/jobs/view/4150903365/,"Long Beach, CA",,9.0,
4167826593,Business Process Analyst | Fintech,"Asset Dedication, LLC",https://www.linkedin.com/jobs/view/4167826593/,"Mammoth Lakes, CA",,9.0,
4179562121,General Application,Banyan Infrastructure,https://www.linkedin.com/jobs/view/4179562121/,"San Francisco, CA",,9.0,
3908183451,Technical Startup Assistant (Payments/Fintech),PayEngine,https://www.linkedin.com/jobs/view/3908183451/,"Glendale, CA",,9.0,
4160578332,Credit and Risk Analyst,Finfare,https://www.linkedin.com/jobs/view/4160578332/,"Irvine, CA",,9.0,
4160501327,Data Scientist - AI/ML,SWITS DIGITAL Private Limited,https://www.linkedin.com/jobs/view/4160501327/,"San Jose, CA",,9.0,
4052922757,"Director, Credit Risk & Analytics","Upgrade, Inc.",https://www.linkedin.com/jobs/view/4052922757/,"San Francisco, CA",,9.0,
4144972141,Growth,Column,https://www.linkedin.com/jobs/view/4144972141/,"San Francisco, CA",,9.0,
4126230461,"Machine Learning Intern, Perception",Woven by Toyota,https://www.linkedin.com/jobs/view/4126230461/,"Palo Alto, CA",,9.0,
4177392242,"Summer 2025 Internship, AI/LLM Development Engineering Intern (Data)",Western Digital,https://www.linkedin.com/jobs/view/4177392242/,"San Jose, CA",,9.0,
4177380350,"Summer 2025 Intern, Artificial Intelligence/Machine Learning",Kodiak,https://www.linkedin.com/jobs/view/4177380350/,"Mountain View, CA",,9.0,
4175758212,Machine Learning Engineering Intern,"XiFin, Inc.",https://www.linkedin.com/jobs/view/4175758212/,San Diego Metropolitan Area,,9.0,
4122626288,"Software Engineering - Intern, Graduate",Intel Corporation,https://www.linkedin.com/jobs/view/4122626288/,"Santa Clara, CA",,9.0,
4156855735,Data Science Intern (TikTok-Product-Data Science) - 2025 Summer (MS),TikTok,https://www.linkedin.com/jobs/view/4156855735/,"San Jose, CA",,9.0,
4015156422,"2025 AI/ML Intern - Research, Firefly",Adobe,https://www.linkedin.com/jobs/view/4015156422/,"San Jose, CA",,9.0,
4126227832,"Software Engineering Intern, Machine Learning Platform",Woven by Toyota,https://www.linkedin.com/jobs/view/4126227832/,"Palo Alto, CA",,9.0,
